timestamp,cpu_pct,mem_rss_bytes,mem_pct,disk_rchar,disk_wchar
2026-08-17 10:03:22,0.00,9699328,0.03,593812,2230
2026-08-17 10:03:23,191.40,190234624,0.58,20540095,153947
2026-08-17 10:03:24,18.84,216481792,0.66,33951968,11741207
2026-08-17 10:03:25,49.59,217853952,0.67,36767752,11741995
2026-08-17 10:03:26,42.63,217927680,0.67,54400474,11742930
2026-08-17 10:03:27,44.67,218009600,0.67,75741500,11744062
2026-08-17 10:03:28,45.53,218079232,0.67,97092634,11745047
2026-08-17 10:03:29,41.67,218128384,0.67,119350761,11746179
2026-08-17 10:03:30,48.62,218189824,0.67,138832529,11747114
2026-08-17 10:03:31,42.64,218238976,0.67,150910977,11748248
2026-08-17 10:03:32,48.60,218259456,0.67,165773526,11749185
2026-08-17 10:03:33,45.60,218275840,0.67,176003504,11749973
2026-08-17 10:03:34,47.54,218288128,0.67,190862235,11751107
2026-08-17 10:03:35,46.63,218288128,0.67,202944106,11752044
2026-08-17 10:03:36,44.61,218292224,0.67,215951941,11753178
2026-08-17 10:03:37,49.63,218292224,0.67,229891734,11754115
2026-08-17 10:03:38,44.61,218292224,0.67,241967040,11754903
2026-08-17 10:03:39,48.57,218292224,0.67,256824475,11756037
2026-08-17 10:03:40,48.62,218304512,0.67,268915887,11756974
2026-08-17 10:03:41,43.60,218304512,0.67,280991053,11758108
2026-08-17 10:03:42,49.53,218320896,0.67,294930468,11759045
2026-08-17 10:03:43,45.56,218320896,0.67,307011762,11759833
2026-08-17 10:03:44,48.62,218320896,0.67,319107866,11760967
2026-08-17 10:03:45,45.71,218320896,0.67,331201721,11761904
2026-08-17 10:03:46,46.67,218320896,0.67,344200206,11763038
2026-08-17 10:03:47,50.62,218320896,0.67,358135205,11763975
2026-08-17 10:03:49,42.68,218320896,0.67,369289922,11764960
2026-08-17 10:03:50,49.65,218324992,0.67,382312790,11765897
2026-08-17 10:03:51,42.68,218337280,0.67,394431609,11767003
2026-08-17 10:03:52,0.00,218337280,0.67,394431609,11767003
2026-08-17 10:03:53,0.00,218337280,0.67,394431609,11767003
2026-08-17 10:03:54,0.00,218337280,0.67,394431609,11767003
2026-08-17 10:03:55,0.00,218337280,0.67,394431609,11767003
2026-08-17 10:03:56,1.98,218337280,0.67,396326923,11767582
