timestamp,cpu_pct,mem_rss_bytes,mem_pct,disk_rchar,disk_wchar
2026-08-17 09:44:04,0.00,10178560,0.03,659847,2357
2026-08-17 09:44:05,187.21,190672896,0.58,20633662,153947
2026-08-17 09:44:06,16.87,201105408,0.61,32990970,11741209
2026-08-17 09:44:07,69.57,218173440,0.67,73727769,11742932
2026-08-17 09:44:08,68.60,218271744,0.67,134731443,11744902
2026-08-17 09:44:09,68.60,218361856,0.67,193886547,11747019
2026-08-17 09:44:10,66.58,218411008,0.67,253965735,11749136
2026-08-17 09:44:11,66.58,218492928,0.67,313114228,11751253
2026-08-17 09:44:12,66.50,218550272,0.67,372271555,11753372
2026-08-17 09:44:13,66.53,218570752,0.67,433267294,11755294
2026-08-17 09:44:14,66.53,218603520,0.67,492418472,11757413
2026-08-17 09:44:15,67.55,218636288,0.67,547868000,11759335
2026-08-17 09:44:16,68.51,218652672,0.67,594073132,11761257
2026-08-17 09:44:17,41.67,218652672,0.67,625570975,11762560
2026-08-17 09:44:18,0.00,218652672,0.67,625570975,11762560
2026-08-17 09:44:19,0.00,218652672,0.67,625570975,11762560
2026-08-17 09:44:20,0.00,218652672,0.67,625570975,11762560
2026-08-17 09:44:21,0.00,218652672,0.67,625570975,11762560
