timestamp,cpu_pct,mem_rss_bytes,mem_pct,disk_rchar,disk_wchar
2026-08-17 10:19:20,0.00,9547776,0.03,593812,129
2026-08-17 10:19:21,192.72,190775296,0.58,20817600,153947
2026-08-17 10:19:22,18.87,201031680,0.61,30542059,11738968
2026-08-17 10:19:23,64.54,201347072,0.61,30542059,11739362
2026-08-17 10:19:24,62.48,201502720,0.62,30542059,11739953
2026-08-17 10:19:25,58.61,201588736,0.62,30542059,11740544
2026-08-17 10:19:26,68.51,201646080,0.62,30542059,11740938
2026-08-17 10:19:27,60.57,201695232,0.62,30542059,11741529
2026-08-17 10:19:28,65.48,201695232,0.62,30542059,11741923
2026-08-17 10:19:29,61.51,201695232,0.62,30542059,11742514
2026-08-17 10:19:30,51.53,201695232,0.62,30542059,11744557
