timestamp,cpu_pct,mem_rss_bytes,mem_pct,disk_rchar,disk_wchar
2026-08-17 10:11:36,0.00,9547776,0.03,593812,2230
2026-08-17 10:11:37,191.17,190103552,0.58,20803469,153947
2026-08-17 10:11:38,19.85,200720384,0.61,30685978,11738968
2026-08-17 10:11:39,63.47,201019392,0.61,30685978,11739362
2026-08-17 10:11:40,63.37,201187328,0.61,30685978,11739953
2026-08-17 10:11:41,60.60,201248768,0.61,30685978,11740544
2026-08-17 10:11:42,67.41,201351168,0.61,30685978,11740938
2026-08-17 10:11:43,59.53,201375744,0.62,30685978,11741529
2026-08-17 10:11:44,60.57,201375744,0.62,30685978,11742120
2026-08-17 10:11:45,67.49,201392128,0.62,30685978,11742514
2026-08-17 10:11:46,58.61,201392128,0.62,30685978,11743105
2026-08-17 10:11:47,65.51,201392128,0.62,30685978,11743638
2026-08-17 10:11:48,59.60,201392128,0.62,30685978,11744229
2026-08-17 10:11:49,59.53,201396224,0.62,30685978,11744820
2026-08-17 10:11:50,67.52,201396224,0.62,30685978,11745214
2026-08-17 10:11:51,59.63,201396224,0.62,30685978,11745805
2026-08-17 10:11:52,63.42,201396224,0.62,30685978,11746199
2026-08-17 10:11:53,64.44,201396224,0.62,30685978,11746790
2026-08-17 10:11:54,60.52,201396224,0.62,30685978,11747381
2026-08-17 10:11:55,67.55,201396224,0.62,30685978,11747914
2026-08-17 10:11:56,59.53,201396224,0.62,30685978,11748505
2026-08-17 10:11:57,60.65,201396224,0.62,30685978,11749096
2026-08-17 10:11:58,67.63,201396224,0.62,30685978,11749490
2026-08-17 10:11:59,59.65,201396224,0.62,30685978,11750081
2026-08-17 10:12:00,63.52,201412608,0.62,30685978,11750475
2026-08-17 10:12:01,64.57,201412608,0.62,30685978,11751066
2026-08-17 10:12:02,60.57,201412608,0.62,30685978,11751657
2026-08-17 10:12:03,67.58,201412608,0.62,30685978,11752051
2026-08-17 10:12:05,60.62,201412608,0.62,30685978,11752781
2026-08-17 10:12:06,61.59,201412608,0.62,30685978,11753175
2026-08-17 10:12:07,65.51,201412608,0.62,30685978,11753766
2026-08-17 10:12:08,60.57,201412608,0.62,30685978,11754357
2026-08-17 10:12:09,66.72,201412608,0.62,30685978,11754751
2026-08-17 10:12:10,60.70,201412608,0.62,30685978,11755342
2026-08-17 10:12:11,59.68,201412608,0.62,30685978,11755933
2026-08-17 10:12:12,68.51,201412608,0.62,30685978,11756327
2026-08-17 10:12:13,60.52,201412608,0.62,30685978,11757057
2026-08-17 10:12:14,64.54,201412608,0.62,30685978,11757451
2026-08-17 10:12:15,63.55,201412608,0.62,30685978,11758042
2026-08-17 10:12:16,59.53,201412608,0.62,30685978,11758633
2026-08-17 10:12:17,67.44,201412608,0.62,30685978,11759027
2026-08-17 10:12:18,58.71,201412608,0.62,30685978,11759618
2026-08-17 10:12:19,65.48,201412608,0.62,30685978,11760012
2026-08-17 10:12:20,62.45,201412608,0.62,30685978,11760603
2026-08-17 10:12:21,60.52,201412608,0.62,30685978,11761194
