timestamp,cpu_pct,mem_rss_bytes,mem_pct,disk_rchar,disk_wchar
2026-08-17 08:56:58,0.00,9650176,0.03,593812,2230
2026-08-17 08:56:59,193.23,190038016,0.58,20901442,153947
2026-08-17 08:57:00,7.95,201240576,0.61,30533614,11738969
2026-08-17 08:57:01,4.01,201306112,0.61,30533614,11738969
2026-08-17 08:57:02,4.01,201322496,0.61,30533614,11738969
2026-08-17 08:57:03,3.00,201338880,0.61,30533614,11738969
2026-08-17 08:57:04,3.00,201359360,0.61,30533614,11738969
2026-08-17 08:57:05,3.00,201367552,0.62,30533614,11738969
2026-08-17 08:57:06,2.99,201383936,0.62,30533614,11738969
2026-08-17 08:57:07,4.00,201412608,0.62,30533614,11738969
2026-08-17 08:57:08,5.99,201555968,0.62,30533614,11738969
2026-08-17 08:57:09,9.98,201555968,0.62,30533614,11739166
2026-08-17 08:57:10,12.99,201555968,0.62,30533614,11739166
2026-08-17 08:57:11,9.00,201609216,0.62,30533614,11739166
2026-08-17 08:57:12,9.97,201613312,0.62,30533614,11739363
2026-08-17 08:57:13,13.00,201621504,0.62,30533614,11739363
2026-08-17 08:57:14,7.00,201658368,0.62,30533614,11739363
2026-08-17 08:57:15,3.01,201658368,0.62,30533614,11739560
2026-08-17 08:57:16,12.02,201658368,0.62,30533614,11739560
2026-08-17 08:57:18,15.99,201789440,0.62,30533614,11739560
2026-08-17 08:57:19,1.00,201789440,0.62,30533614,11739757
2026-08-17 08:57:20,9.00,201789440,0.62,30533614,11739757
2026-08-17 08:57:21,13.01,201789440,0.62,30533614,11739757
2026-08-17 08:57:22,8.99,201830400,0.62,30533614,11739757
2026-08-17 08:57:23,7.00,201830400,0.62,30533614,11739954
2026-08-17 08:57:24,12.98,201834496,0.62,30533614,11739954
2026-08-17 08:57:25,11.00,201867264,0.62,30533614,11739954
2026-08-17 08:57:26,4.99,201867264,0.62,30533614,11740151
2026-08-17 08:57:27,13.01,201867264,0.62,30533614,11740151
2026-08-17 08:57:28,8.99,201867264,0.62,30533614,11740151
2026-08-17 08:57:29,2.00,201867264,0.62,30533614,11740348
2026-08-17 08:57:30,13.99,201871360,0.62,30533614,11740348
2026-08-17 08:57:31,11.98,201887744,0.62,30533614,11740348
2026-08-17 08:57:32,4.98,201887744,0.62,30533614,11740545
2026-08-17 08:57:33,12.97,201887744,0.62,30533614,11740545
2026-08-17 08:57:34,12.00,201936896,0.62,30533614,11740545
2026-08-17 08:57:35,1.00,201936896,0.62,30533614,11740742
2026-08-17 08:57:36,5.02,201936896,0.62,30533614,11740742
2026-08-17 08:57:37,13.02,201936896,0.62,30533614,11740742
2026-08-17 08:57:38,12.00,201957376,0.62,30533614,11740742
2026-08-17 08:57:39,1.00,201957376,0.62,30533614,11740939
2026-08-17 08:57:40,9.01,201957376,0.62,30533614,11740939
2026-08-17 08:57:41,13.01,201957376,0.62,30533614,11740939
2026-08-17 08:57:42,8.01,201986048,0.62,30533614,11740939
2026-08-17 08:57:43,7.00,201986048,0.62,30533614,11741136
2026-08-17 08:57:44,12.03,201994240,0.62,30533614,11741136
2026-08-17 08:57:45,10.00,202010624,0.62,30533614,11741136
2026-08-17 08:57:46,5.98,202010624,0.62,30533614,11741333
2026-08-17 08:57:47,13.01,202010624,0.62,30533614,11741333
2026-08-17 08:57:48,9.99,202010624,0.62,30533614,11741333
