timestamp,cpu_pct,mem_rss_bytes,mem_pct,disk_rchar,disk_wchar
2026-08-17 07:47:06,0.00,9945088,0.03,593812,2230
2026-08-17 07:47:07,192.48,190717952,0.58,20370175,153947
2026-08-17 07:47:08,7.95,202240000,0.62,32544581,11737961
2026-08-17 07:47:09,3.00,207773696,0.63,32598396,11741208
2026-08-17 07:47:10,9.00,210067456,0.64,33032861,11741208
2026-08-17 07:47:11,2.00,210108416,0.64,33032861,11741208
2026-08-17 07:47:12,2.00,210116608,0.64,33032861,11741208
2026-08-17 07:47:13,3.00,210132992,0.64,33032861,11741208
2026-08-17 07:47:14,4.00,210251776,0.64,33032861,11741208
2026-08-17 07:47:15,9.00,220520448,0.67,34028556,11741405
2026-08-17 07:47:16,7.01,220557312,0.67,34028556,11741602
2026-08-17 07:47:17,6.02,220577792,0.67,34028556,11741799
2026-08-17 07:47:18,6.01,220618752,0.67,34028556,11741996
2026-08-17 07:47:19,8.06,220708864,0.67,34965850,11741996
2026-08-17 07:47:20,8.01,220712960,0.67,41432357,11742193
2026-08-17 07:47:21,7.01,220729344,0.67,45130365,11742390
2026-08-17 07:47:22,7.00,220729344,0.67,48826594,11742587
2026-08-17 07:47:23,7.00,220753920,0.67,53447810,11742784
2026-08-17 07:47:24,8.99,220770304,0.67,57152544,11742931
2026-08-17 07:47:25,5.99,220770304,0.67,59924666,11743128
2026-08-17 07:47:26,7.00,220774400,0.67,65469124,11743325
2026-08-17 07:47:27,6.01,220778496,0.67,68241944,11743522
2026-08-17 07:47:28,9.05,220811264,0.67,73789591,11743522
2026-08-17 07:47:29,5.00,220811264,0.67,79331281,11743719
2026-08-17 07:47:30,6.02,220811264,0.67,82108632,11743916
2026-08-17 07:47:31,7.02,220811264,0.67,87650869,11743916
2026-08-17 07:47:32,8.00,220831744,0.67,93194989,11744113
2026-08-17 07:47:33,7.01,220831744,0.67,97818470,11744310
2026-08-17 07:47:34,6.03,220844032,0.67,101516445,11744507
2026-08-17 07:47:35,7.01,220864512,0.67,107059420,11744704
2026-08-17 07:47:36,7.02,220872704,0.67,111680477,11744704
2026-08-17 07:47:37,6.01,220872704,0.67,116304103,11744901
2026-08-17 07:47:38,6.02,220880896,0.67,120924545,11745245
2026-08-17 07:47:39,6.02,220893184,0.67,124620556,11745245
