timestamp,cpu_pct,mem_rss_bytes,mem_pct,disk_rchar,disk_wchar
2026-08-17 09:48:01,0.00,9363456,0.03,592914,129
2026-08-17 09:48:02,191.25,191692800,0.59,21187180,153947
2026-08-17 09:48:03,17.86,192393216,0.59,30566255,11738970
2026-08-17 09:48:04,70.47,192892928,0.59,30566255,11739561
2026-08-17 09:48:05,76.62,193101824,0.59,30566255,11740152
2026-08-17 09:48:06,74.38,193171456,0.59,30566255,11740743
2026-08-17 09:48:07,75.43,193245184,0.59,30566255,11741334
2026-08-17 09:48:08,75.37,193245184,0.59,30566255,11741925
2026-08-17 09:48:09,75.43,193245184,0.59,30566255,11742516
2026-08-17 09:48:10,73.57,193245184,0.59,30566255,11743107
2026-08-17 09:48:11,73.48,193245184,0.59,30566255,11743837
2026-08-17 09:48:12,73.63,193245184,0.59,30566255,11744428
2026-08-17 09:48:13,74.53,193245184,0.59,30566255,11746668
