timestamp,cpu_pct,mem_rss_bytes,mem_pct,disk_rchar,disk_wchar
2026-08-17 09:42:01,0.00,9605120,0.03,592914,0
2026-08-17 09:42:02,192.16,190574592,0.58,20903199,153947
2026-08-17 09:42:03,18.85,214880256,0.66,34005397,11741209
2026-08-17 09:42:04,67.55,218562560,0.67,61766778,11743129
2026-08-17 09:42:05,68.49,218677248,0.67,122760895,11745246
2026-08-17 09:42:06,67.55,218783744,0.67,184686221,11747363
2026-08-17 09:42:07,66.58,218836992,0.67,244757687,11749333
2026-08-17 09:42:08,66.61,218955776,0.67,302976450,11751450
2026-08-17 09:42:09,68.51,218976256,0.67,362130092,11753372
2026-08-17 09:42:10,65.56,218984448,0.67,424046301,11755491
2026-08-17 09:42:11,65.54,219017216,0.67,482274880,11757413
2026-08-17 09:42:12,67.58,219049984,0.67,533106641,11759532
2026-08-17 09:42:13,67.55,219049984,0.67,581166020,11761257
2026-08-17 09:42:14,20.83,219049984,0.67,594179269,11762166
2026-08-17 09:42:15,0.00,219049984,0.67,594179269,11762166
2026-08-17 09:42:16,0.00,219049984,0.67,594179269,11762166
2026-08-17 09:42:17,0.00,219049984,0.67,594179269,11762166
2026-08-17 09:42:18,0.00,219049984,0.67,594179269,11762166
