timestamp,cpu_pct,mem_rss_bytes,mem_pct,disk_rchar,disk_wchar
2026-08-17 09:58:29,0.00,9474048,0.03,583486,0
2026-08-17 09:58:30,192.56,189976576,0.58,20395286,153947
2026-08-17 09:58:31,12.91,202047488,0.62,30604778,11738970
2026-08-17 09:58:32,69.45,202383360,0.62,30604778,11739561
2026-08-17 09:58:33,73.45,202571776,0.62,30604778,11740152
2026-08-17 09:58:34,74.50,202641408,0.62,30604778,11740743
2026-08-17 09:58:35,73.48,202731520,0.62,30604778,11741334
2026-08-17 09:58:36,73.60,202731520,0.62,30604778,11741925
2026-08-17 09:58:37,73.57,202747904,0.62,30604778,11742516
2026-08-17 09:58:38,72.55,202747904,0.62,30604778,11743107
2026-08-17 09:58:39,74.60,202747904,0.62,30604778,11743837
2026-08-17 09:58:40,74.47,202747904,0.62,30604778,11744428
2026-08-17 09:58:41,73.63,202747904,0.62,30604778,11745019
2026-08-17 09:58:42,73.63,202747904,0.62,30604778,11745610
2026-08-17 09:58:43,74.53,202747904,0.62,30604778,11746201
2026-08-17 09:58:44,73.57,202747904,0.62,30604778,11746792
2026-08-17 09:58:45,74.60,202747904,0.62,30604778,11747383
2026-08-17 09:58:46,75.47,202747904,0.62,30604778,11748113
2026-08-17 09:58:47,73.54,202747904,0.62,30604778,11748704
2026-08-17 09:58:48,74.41,0,0.00,0,0
