timestamp,cpu_pct,mem_rss_bytes,mem_pct,disk_rchar,disk_wchar
2026-08-17 09:56:05,0.00,9388032,0.03,593812,2230
2026-08-17 09:56:06,190.41,189980672,0.58,20921160,153947
2026-08-17 09:56:07,15.86,191041536,0.58,30584307,11738970
2026-08-17 09:56:08,70.59,191819776,0.59,30584307,11739561
2026-08-17 09:56:09,75.53,192004096,0.59,30584307,11740152
2026-08-17 09:56:10,75.53,192081920,0.59,30584307,11740743
2026-08-17 09:56:11,72.64,192155648,0.59,30584307,11741334
2026-08-17 09:56:12,73.42,192172032,0.59,30584307,11741925
2026-08-17 09:56:13,74.63,192172032,0.59,30584307,11742516
2026-08-17 09:56:14,75.43,192172032,0.59,30584307,11743246
2026-08-17 09:56:15,74.57,192172032,0.59,30584307,11743837
2026-08-17 09:56:16,72.73,192172032,0.59,30584307,11744428
2026-08-17 09:56:17,74.69,192172032,0.59,30584307,11745019
2026-08-17 09:56:18,73.57,192172032,0.59,30584307,11745610
2026-08-17 09:56:19,73.48,192172032,0.59,30584307,11746201
2026-08-17 09:56:20,75.65,192172032,0.59,30584307,11748441
