timestamp,cpu_pct,mem_rss_bytes,mem_pct,disk_rchar,disk_wchar
2026-08-17 10:05:53,0.00,9605120,0.03,593812,2230
2026-08-17 10:05:54,191.33,188428288,0.58,19129744,153947
2026-08-17 10:05:55,6.95,201461760,0.62,32579400,11737960
2026-08-17 10:05:56,50.62,219865088,0.67,46957742,11741993
2026-08-17 10:05:57,35.64,219918336,0.67,80223215,11743125
2026-08-17 10:05:58,41.60,220000256,0.67,119042577,11744307
2026-08-17 10:05:59,35.67,220037120,0.67,152307599,11745439
2026-08-17 10:06:00,39.57,220082176,0.67,191119327,11746621
2026-08-17 10:06:01,34.78,220131328,0.67,220691162,11747950
2026-08-17 10:06:02,38.61,220184576,0.67,257653077,11748935
2026-08-17 10:06:03,36.65,220209152,0.67,293692806,11750264
2026-08-17 10:06:04,34.73,220262400,0.67,323268223,11751249
2026-08-17 10:06:05,40.63,220307456,0.67,363004786,11752580
2026-08-17 10:06:06,34.75,220315648,0.67,393507903,11753565
2026-08-17 10:06:07,39.62,220332032,0.67,430475183,11754896
2026-08-17 10:06:09,34.71,220340224,0.67,462828689,11756227
2026-08-17 10:06:10,40.66,220340224,0.67,498868946,11757212
2026-08-17 10:06:11,33.73,220389376,0.67,529373174,11758543
2026-08-17 10:06:12,41.65,220389376,0.67,562645859,11759528
2026-08-17 10:06:13,39.70,220389376,0.67,588527414,11760662
2026-08-17 10:06:14,37.67,220389376,0.67,614407720,11761796
2026-08-17 10:06:15,30.68,220389376,0.67,636729781,11762950
2026-08-17 10:06:16,0.00,220389376,0.67,636729781,11762950
2026-08-17 10:06:17,0.00,220389376,0.67,636729781,11762950
2026-08-17 10:06:18,0.00,220389376,0.67,636729781,11762950
2026-08-17 10:06:19,0.00,220389376,0.67,636729781,11762950
2026-08-17 10:06:20,7.91,219705344,0.67,638713584,11764456
