timestamp,cpu_pct,mem_rss_bytes,mem_pct,disk_rchar,disk_wchar
2026-08-17 10:33:32,0.00,9646080,0.03,592914,0
2026-08-17 10:33:33,192.16,190873600,0.58,20858005,153947
2026-08-17 10:33:34,7.95,193998848,0.59,32616717,11738082
2026-08-17 10:33:35,45.58,219865088,0.67,49725533,11741920
2026-08-17 10:33:36,37.72,219955200,0.67,81150289,11743249
2026-08-17 10:33:37,39.77,220012544,0.67,118114648,11744234
2026-08-17 10:33:38,39.64,220061696,0.67,154154795,11745366
2026-08-17 10:33:39,31.72,220086272,0.67,183728854,11746548
2026-08-17 10:33:40,39.65,220143616,0.67,219769748,11747680
2026-08-17 10:33:41,34.74,220172288,0.67,252107638,11748665
2026-08-17 10:33:42,37.58,220221440,0.67,285378975,11749994
2026-08-17 10:33:43,32.65,220270592,0.67,314955860,11750979
2026-08-17 10:33:44,39.74,220291072,0.67,352844269,11752310
2026-08-17 10:33:45,38.66,220315648,0.67,387960470,11753295
2026-08-17 10:33:46,33.68,220323840,0.67,419380570,11754626
2026-08-17 10:33:47,39.54,220344320,0.67,455421937,11755611
2026-08-17 10:33:48,33.61,220352512,0.67,486841253,11756942
2026-08-17 10:33:49,39.70,220368896,0.67,525653914,11757927
2026-08-17 10:33:50,40.59,220381184,0.67,557998359,11759061
2026-08-17 10:33:51,40.83,220413952,0.67,587569015,11760195
2026-08-17 10:33:53,37.80,220413952,0.67,617133346,11761180
2026-08-17 10:33:54,35.69,220413952,0.67,644106017,11762483
2026-08-17 10:33:55,0.00,220413952,0.67,644106017,11762483
2026-08-17 10:33:56,0.00,220413952,0.67,644106017,11762483
2026-08-17 10:33:57,0.00,220413952,0.67,644106017,11762483
2026-08-17 10:33:58,0.00,220413952,0.67,644106017,11762483
2026-08-17 10:33:59,2.97,220413952,0.67,646127180,11763062
