timestamp,cpu_pct,mem_rss_bytes,mem_pct,disk_rchar,disk_wchar
2026-08-17 08:03:29,0.00,9355264,0.03,593139,2230
2026-08-17 08:03:30,192.24,189558784,0.58,20742615,153947
2026-08-17 08:03:31,7.95,200572928,0.61,32599962,11741208
2026-08-17 08:03:32,3.00,205987840,0.63,32632982,11741208
2026-08-17 08:03:33,8.98,207945728,0.64,33047617,11741208
2026-08-17 08:03:34,2.00,208916480,0.64,33071607,11741208
2026-08-17 08:03:35,2.00,208924672,0.64,33071607,11741208
2026-08-17 08:03:36,3.00,208941056,0.64,33071607,11741208
2026-08-17 08:03:37,3.01,209039360,0.64,33071607,11741405
2026-08-17 08:03:38,7.01,218886144,0.67,34007154,11741600
2026-08-17 08:03:39,9.01,218988544,0.67,35860268,11741600
2026-08-17 08:03:40,10.01,218996736,0.67,40484743,11741797
2026-08-17 08:03:41,7.01,219066368,0.67,43255220,11741994
2026-08-17 08:03:42,7.01,219070464,0.67,46957509,11742191
2026-08-17 08:03:43,8.03,219074560,0.67,54347278,11742191
2026-08-17 08:03:44,8.00,219078656,0.67,59892056,11742388
2026-08-17 08:03:45,7.01,219078656,0.67,65438226,11742585
2026-08-17 08:03:46,7.02,219107328,0.67,69134774,11742782
2026-08-17 08:03:47,6.03,219123712,0.67,72832359,11743126
2026-08-17 08:03:48,8.01,219123712,0.67,80222982,11743126
2026-08-17 08:03:49,5.01,219123712,0.67,83921730,11743323
2026-08-17 08:03:50,7.02,219131904,0.67,88541443,11743520
2026-08-17 08:03:51,7.01,219136000,0.67,93164289,11743520
2026-08-17 08:03:52,8.02,219136000,0.67,99629944,11743717
2026-08-17 08:03:53,6.02,219136000,0.67,106097717,11743914
2026-08-17 08:03:54,6.02,219168768,0.67,109796282,11744111
2026-08-17 08:03:55,6.01,219193344,0.67,112572316,11744308
2026-08-17 08:03:56,9.03,219201536,0.67,119042344,11744308
2026-08-17 08:03:57,6.02,219201536,0.67,123663386,11744505
2026-08-17 08:03:58,6.01,219201536,0.67,128280531,11744702
2026-08-17 08:03:59,6.02,219209728,0.67,132901781,11744899
2026-08-17 08:04:00,9.01,219222016,0.67,139369680,11745046
2026-08-17 08:04:01,5.00,219222016,0.67,144912699,11745243
2026-08-17 08:04:02,6.03,219222016,0.67,148611939,11745440
2026-08-17 08:04:03,7.03,219230208,0.67,153232303,11745637
2026-08-17 08:04:04,9.02,219242496,0.67,159700703,11745637
2026-08-17 08:04:05,5.01,219242496,0.67,164321627,11745834
2026-08-17 08:04:06,5.02,219242496,0.67,167094638,11746031
2026-08-17 08:04:07,5.01,219262976,0.67,170793736,11746031
2026-08-17 08:04:08,8.04,219283456,0.67,177262603,11746228
2026-08-17 08:04:09,7.02,219283456,0.67,181879127,11746425
2026-08-17 08:04:10,6.00,219291648,0.67,186499685,11746622
2026-08-17 08:04:11,6.02,219291648,0.67,191119094,11746622
2026-08-17 08:04:12,8.01,219291648,0.67,196662577,11746819
2026-08-17 08:04:13,6.00,219308032,0.67,201282988,11747163
2026-08-17 08:04:14,5.01,219308032,0.67,204978368,11747360
2026-08-17 08:04:15,7.03,219312128,0.67,208677818,11747360
2026-08-17 08:04:16,7.01,219316224,0.67,213300115,11747557
2026-08-17 08:04:17,7.01,219316224,0.67,218843675,11747754
2026-08-17 08:04:18,5.01,219336704,0.67,222539300,11747951
2026-08-17 08:04:20,6.02,219348992,0.67,226234680,11747951
2026-08-17 08:04:21,7.02,219348992,0.67,232704086,11748148
2026-08-17 08:04:22,7.01,219353088,0.67,238245547,11748345
2026-08-17 08:04:23,5.02,219353088,0.67,241019179,11748542
2026-08-17 08:04:24,6.01,219353088,0.67,245636478,11748542
2026-08-17 08:04:25,7.00,219353088,0.67,251185790,11748739
