timestamp,cpu_pct,mem_rss_bytes,mem_pct,disk_rchar,disk_wchar
2026-08-17 10:47:12,0.00,9486336,0.03,593139,129
2026-08-17 10:47:13,192.56,190091264,0.58,20243120,153947
2026-08-17 10:47:14,5.98,189485056,0.58,30506859,11737527
2026-08-17 10:47:15,58.68,192913408,0.59,30604879,11739484
2026-08-17 10:47:16,65.56,193134592,0.59,30604879,11739878
2026-08-17 10:47:17,58.46,193191936,0.59,30604879,11740469
2026-08-17 10:47:18,61.54,193257472,0.59,30604879,11740863
2026-08-17 10:47:19,62.48,193314816,0.59,30604879,11741454
2026-08-17 10:47:20,58.46,193314816,0.59,30604879,11742045
2026-08-17 10:47:21,65.45,193314816,0.59,30604879,11742439
2026-08-17 10:47:22,58.54,193314816,0.59,30604879,11743030
2026-08-17 10:47:23,67.47,193314816,0.59,30604879,11743563
2026-08-17 10:47:24,58.56,193314816,0.59,30604879,11744154
2026-08-17 10:47:25,59.60,193314816,0.59,30604879,11744548
2026-08-17 10:47:26,64.38,193318912,0.59,30604879,11745139
2026-08-17 10:47:27,57.59,193318912,0.59,30604879,11745730
2026-08-17 10:47:28,66.58,193318912,0.59,30604879,11746124
2026-08-17 10:47:29,57.59,193318912,0.59,30604879,11746715
2026-08-17 10:47:30,63.52,193318912,0.59,30604879,11747109
2026-08-17 10:47:31,62.40,193318912,0.59,30604879,11747700
2026-08-17 10:47:32,61.59,193318912,0.59,30604879,11748233
2026-08-17 10:47:33,63.44,193318912,0.59,30604879,11748824
2026-08-17 10:47:34,58.63,193318912,0.59,30604879,11749415
