timestamp,cpu_pct,mem_rss_bytes,mem_pct,disk_rchar,disk_wchar
2026-08-17 10:38:05,0.00,9687040,0.03,593812,129
2026-08-17 10:38:06,187.52,191090688,0.58,20974517,153947
2026-08-17 10:38:07,8.87,192655360,0.59,30655865,11738082
2026-08-17 10:38:08,60.37,193622016,0.59,30655865,11739484
2026-08-17 10:38:09,62.58,193843200,0.59,30655865,11739878
2026-08-17 10:38:10,61.56,193900544,0.59,30655865,11740469
2026-08-17 10:38:11,58.59,193966080,0.59,30655865,11740863
2026-08-17 10:38:13,65.45,194019328,0.59,30655865,11741454
2026-08-17 10:38:14,58.56,194019328,0.59,30655865,11742045
2026-08-17 10:38:15,65.64,194019328,0.59,30655865,11742439
2026-08-17 10:38:16,58.56,194019328,0.59,30655865,11743030
2026-08-17 10:38:17,66.53,194019328,0.59,30655865,11743563
2026-08-17 10:38:18,57.59,194019328,0.59,30655865,11744154
2026-08-17 10:38:19,63.52,194019328,0.59,30655865,11744548
2026-08-17 10:38:20,61.51,194019328,0.59,30655865,11745139
2026-08-17 10:38:21,58.54,194019328,0.59,30655865,11745730
2026-08-17 10:38:22,66.42,194019328,0.59,30655865,11746124
2026-08-17 10:38:23,58.46,194019328,0.59,30655865,11746715
2026-08-17 10:38:24,66.47,194019328,0.59,30655865,11747109
2026-08-17 10:38:25,58.63,194019328,0.59,30655865,11747700
2026-08-17 10:38:26,63.47,194019328,0.59,30655865,11748233
2026-08-17 10:38:27,61.41,194019328,0.59,30655865,11748824
2026-08-17 10:38:28,58.54,194019328,0.59,30655865,11749415
2026-08-17 10:38:29,65.56,194019328,0.59,30655865,11749809
2026-08-17 10:38:30,58.51,194019328,0.59,30655865,11750400
2026-08-17 10:38:31,67.61,194019328,0.59,30655865,11750794
2026-08-17 10:38:32,57.64,194019328,0.59,30655865,11751385
2026-08-17 10:38:33,62.56,194019328,0.59,30655865,11751779
2026-08-17 10:38:34,62.43,194019328,0.59,30655865,11752370
2026-08-17 10:38:35,57.59,194019328,0.59,30655865,11753100
2026-08-17 10:38:36,66.61,194019328,0.59,30655865,11753494
2026-08-17 10:38:37,58.59,194019328,0.59,30655865,11754085
2026-08-17 10:38:38,65.56,194019328,0.59,30655865,11754479
2026-08-17 10:38:39,58.61,194035712,0.59,30655865,11755070
2026-08-17 10:38:40,63.55,194035712,0.59,30655865,11755464
2026-08-17 10:38:41,61.46,194035712,0.59,30655865,11756055
2026-08-17 10:38:42,59.45,194035712,0.59,30655865,11756449
2026-08-17 10:38:43,66.45,194035712,0.59,30655865,11757179
