timestamp,cpu_pct,mem_rss_bytes,mem_pct,disk_rchar,disk_wchar
2026-08-17 09:43:33,0.00,9912320,0.03,593812,2230
2026-08-17 09:43:34,192.32,190304256,0.58,20744275,153947
2026-08-17 09:43:35,17.84,213057536,0.65,33951942,11741209
2026-08-17 09:43:36,64.60,217624576,0.66,40477644,11742341
2026-08-17 09:43:37,70.41,217714688,0.66,74813707,11744064
2026-08-17 09:43:38,70.50,217817088,0.67,108222126,11745787
2026-08-17 09:43:39,71.52,217915392,0.67,138832503,11747313
2026-08-17 09:43:40,71.52,217948160,0.67,159275338,11748644
2026-08-17 09:43:41,70.50,217980928,0.67,179713119,11750172
2026-08-17 09:43:42,68.57,217985024,0.67,196448596,11751849
2026-08-17 09:43:43,71.52,217985024,0.67,216885822,11753180
2026-08-17 09:43:44,70.50,217985024,0.67,236393732,11754708
2026-08-17 09:43:45,69.62,217985024,0.67,257752882,11756039
2026-08-17 09:43:46,70.53,217997312,0.67,275418335,11757567
2026-08-17 09:43:47,69.54,218013696,0.67,294930442,11759047
2026-08-17 09:43:48,70.44,218013696,0.67,312598059,11760575
2026-08-17 09:43:49,70.56,218013696,0.67,331201695,11761906
2026-08-17 09:43:50,69.45,218017792,0.67,350706569,11763434
2026-08-17 09:43:51,68.54,218017792,0.67,369289896,11764765
2026-08-17 09:43:52,69.51,218034176,0.67,386026900,11766293
2026-08-17 09:43:53,26.77,218034176,0.67,394431583,11767005
2026-08-17 09:43:54,0.00,218034176,0.67,394431583,11767005
2026-08-17 09:43:55,0.00,218034176,0.67,394431583,11767005
2026-08-17 09:43:56,0.00,218034176,0.67,394431583,11767005
2026-08-17 09:43:57,0.00,218034176,0.67,394431583,11767005
