timestamp,cpu_pct,mem_rss_bytes,mem_pct,disk_rchar,disk_wchar
2026-08-17 10:06:44,0.00,9547776,0.03,593139,129
2026-08-17 10:06:45,192.40,190541824,0.58,20729267,153947
2026-08-17 10:06:46,20.82,217505792,0.66,34112531,11741207
2026-08-17 10:06:47,49.65,218341376,0.67,34132361,11741995
2026-08-17 10:06:48,42.56,218443776,0.67,34132361,11743127
2026-08-17 10:06:49,41.70,218591232,0.67,57323981,11744259
2026-08-17 10:06:50,43.67,218648576,0.67,78661701,11745244
2026-08-17 10:06:51,42.57,218730496,0.67,97224442,11746179
2026-08-17 10:06:52,49.53,218812416,0.67,113017817,11747311
2026-08-17 10:06:53,43.65,218861568,0.67,125091734,11748248
2026-08-17 10:06:54,47.58,218877952,0.67,139947893,11749382
2026-08-17 10:06:55,48.64,218877952,0.67,152956500,11750170
2026-08-17 10:06:56,43.58,218882048,0.67,165955592,11751304
2026-08-17 10:06:57,50.66,218882048,0.67,179904025,11752241
2026-08-17 10:06:58,44.61,218898432,0.67,191055489,11753178
2026-08-17 10:06:59,47.52,218898432,0.67,204986070,11754312
2026-08-17 10:07:00,48.66,218898432,0.67,218010399,11755100
2026-08-17 10:07:01,43.67,218898432,0.67,229159972,11756234
2026-08-17 10:07:02,48.66,218898432,0.67,242177793,11757171
2026-08-17 10:07:03,46.59,218898432,0.67,254264645,11758108
2026-08-17 10:07:04,45.54,218918912,0.67,267267175,11759242
2026-08-17 10:07:05,49.59,218931200,0.67,280281294,11760179
2026-08-17 10:07:06,27.78,218931200,0.67,290541662,11760939
2026-08-17 10:07:07,0.00,218931200,0.67,290541662,11760939
2026-08-17 10:07:08,0.00,218931200,0.67,290541662,11760939
2026-08-17 10:07:09,0.00,218931200,0.67,290541662,11760939
2026-08-17 10:07:10,0.00,218931200,0.67,290541662,11760939
